x,y
-4.575000e+00,4.560975e-02
-4.574000e+00,4.562909e-02
-4.573000e+00,4.564842e-02
-4.572000e+00,4.566777e-02
-4.571000e+00,4.568714e-02
-4.570000e+00,4.570648e-02
-4.569000e+00,4.572583e-02
-4.568000e+00,4.574519e-02
-4.567000e+00,4.576455e-02
-4.566000e+00,4.578388e-02
-4.565000e+00,4.580325e-02
-4.564000e+00,4.582262e-02
-4.563000e+00,4.584201e-02
-4.562000e+00,4.586137e-02
-4.561000e+00,4.588075e-02
-4.560000e+00,4.590014e-02
-4.559000e+00,4.591953e-02
-4.558000e+00,4.593888e-02
-4.557000e+00,4.595825e-02
-4.556000e+00,4.597769e-02
-4.555000e+00,4.599706e-02
-4.554000e+00,4.601641e-02
-4.553000e+00,4.603582e-02
-4.552000e+00,4.605522e-02
-4.551000e+00,4.607464e-02
-4.550000e+00,4.609405e-02
-4.549000e+00,4.611341e-02
-4.548000e+00,4.613286e-02
-4.547000e+00,4.615223e-02
-4.546000e+00,4.617164e-02
-4.545000e+00,4.619104e-02
-4.544000e+00,4.621045e-02
-4.543000e+00,4.622989e-02
-4.542000e+00,4.624924e-02
-4.541000e+00,4.626869e-02
-4.540000e+00,4.628814e-02
-4.539000e+00,4.630756e-02
-4.538000e+00,4.632697e-02
-4.537000e+00,4.634639e-02
-4.536000e+00,4.636580e-02
-4.535000e+00,4.638530e-02
-4.534000e+00,4.640469e-02
-4.533000e+00,4.642413e-02
-4.532000e+00,4.644357e-02
-4.531000e+00,4.646302e-02
-4.530000e+00,4.648244e-02
-4.529000e+00,4.650192e-02
-4.528000e+00,4.652134e-02
-4.527000e+00,4.654082e-02
-4.526000e+00,4.656026e-02
-4.525000e+00,4.657973e-02
-4.524000e+00,4.659918e-02
-4.523000e+00,4.661866e-02
-4.522000e+00,4.663812e-02
-4.521000e+00,4.665760e-02
-4.520000e+00,4.667710e-02
-4.519000e+00,4.669658e-02
-4.518000e+00,4.671606e-02
-4.517000e+00,4.673555e-02
-4.516000e+00,4.675505e-02
-4.515000e+00,4.677452e-02
-4.514000e+00,4.679402e-02
-4.513000e+00,4.681356e-02
-4.512000e+00,4.683309e-02
-4.511000e+00,4.685258e-02
-4.510000e+00,4.687212e-02
-4.509000e+00,4.689167e-02
-4.508000e+00,4.691117e-02
-4.507000e+00,4.693074e-02
-4.506000e+00,4.695030e-02
-4.505000e+00,4.696986e-02
-4.504000e+00,4.698943e-02
-4.503000e+00,4.700899e-02
-4.502000e+00,4.702855e-02
-4.501000e+00,4.704816e-02
-4.500000e+00,4.706777e-02
-4.499000e+00,4.708736e-02
-4.498000e+00,4.710693e-02
-4.497000e+00,4.712659e-02
-4.496000e+00,4.714622e-02
-4.495000e+00,4.716585e-02
-4.494000e+00,4.718550e-02
-4.493000e+00,4.720515e-02
-4.492000e+00,4.722480e-02
-4.491000e+00,4.724450e-02
-4.490000e+00,4.726416e-02
-4.489000e+00,4.728386e-02
-4.488000e+00,4.730357e-02
-4.487000e+00,4.732327e-02
-4.486000e+00,4.734299e-02
-4.485000e+00,4.736274e-02
-4.484000e+00,4.738245e-02
-4.483000e+00,4.740224e-02
-4.482000e+00,4.742201e-02
-4.481000e+00,4.744176e-02
-4.480000e+00,4.746157e-02
-4.479000e+00,4.748137e-02
-4.478000e+00,4.750118e-02
-4.477000e+00,4.752099e-02
-4.476000e+00,4.754084e-02
-4.475000e+00,4.756068e-02
-4.474000e+00,4.758057e-02
-4.473000e+00,4.760043e-02
-4.472000e+00,4.762034e-02
-4.471000e+00,4.764024e-02
-4.470000e+00,4.766014e-02
-4.469000e+00,4.768008e-02
-4.468000e+00,4.770003e-02
-4.467000e+00,4.772001e-02
-4.466000e+00,4.773998e-02
-4.465000e+00,4.775996e-02
-4.464000e+00,4.777996e-02
-4.463000e+00,4.779997e-02
-4.462000e+00,4.782003e-02
-4.461000e+00,4.784006e-02
-4.460000e+00,4.786016e-02
-4.459000e+00,4.788025e-02
-4.458000e+00,4.790032e-02
-4.457000e+00,4.792046e-02
-4.456000e+00,4.794058e-02
-4.455000e+00,4.796074e-02
-4.454000e+00,4.798090e-02
-4.453000e+00,4.800108e-02
-4.452000e+00,4.802131e-02
-4.451000e+00,4.804150e-02
-4.450000e+00,4.806176e-02
-4.449000e+00,4.808202e-02
-4.448000e+00,4.810231e-02
-4.447000e+00,4.812259e-02
-4.446000e+00,4.814291e-02
-4.445000e+00,4.816324e-02
-4.444000e+00,4.818359e-02
-4.443000e+00,4.820395e-02
-4.442000e+00,4.822433e-02
-4.441000e+00,4.824471e-02
-4.440000e+00,4.826516e-02
-4.439000e+00,4.828558e-02
-4.438000e+00,4.830605e-02
-4.437000e+00,4.832654e-02
-4.436000e+00,4.834704e-02
-4.435000e+00,4.836755e-02
-4.434000e+00,4.838809e-02
-4.433000e+00,4.840867e-02
-4.432000e+00,4.842923e-02
-4.431000e+00,4.844984e-02
-4.430000e+00,4.847044e-02
-4.429000e+00,4.849110e-02
-4.428000e+00,4.851174e-02
-4.427000e+00,4.853243e-02
-4.426000e+00,4.855312e-02
-4.425000e+00,4.857385e-02
-4.424000e+00,4.859461e-02
-4.423000e+00,4.861539e-02
-4.422000e+00,4.863615e-02
-4.421000e+00,4.865695e-02
-4.420000e+00,4.867783e-02
-4.419000e+00,4.869863e-02
-4.418000e+00,4.871952e-02
-4.417000e+00,4.874041e-02
-4.416000e+00,4.876130e-02
-4.415000e+00,4.878226e-02
-4.414000e+00,4.880323e-02
-4.413000e+00,4.882420e-02
-4.412000e+00,4.884517e-02
-4.411000e+00,4.886620e-02
-4.410000e+00,4.888725e-02
-4.409000e+00,4.890832e-02
-4.408000e+00,4.892937e-02
-4.407000e+00,4.895050e-02
-4.406000e+00,4.897167e-02
-4.405000e+00,4.899275e-02
-4.404000e+00,4.901393e-02
-4.403000e+00,4.903511e-02
-4.402000e+00,4.905633e-02
-4.401000e+00,4.907756e-02
-4.400000e+00,4.909883e-02
-4.399000e+00,4.912011e-02
-4.398000e+00,4.914140e-02
-4.397000e+00,4.916272e-02
-4.396000e+00,4.918408e-02
-4.395000e+00,4.920538e-02
-4.394000e+00,4.922680e-02
-4.393000e+00,4.924820e-02
-4.392000e+00,4.926959e-02
-4.391000e+00,4.929110e-02
-4.390000e+00,4.931255e-02
-4.389000e+00,4.933401e-02
-4.388000e+00,4.935555e-02
-4.387000e+00,4.937709e-02
-4.386000e+00,4.939860e-02
-4.385000e+00,4.942017e-02
-4.384000e+00,4.944181e-02
-4.383000e+00,4.946341e-02
-4.382000e+00,4.948505e-02
-4.381000e+00,4.950669e-02
-4.380000e+00,4.952832e-02
-4.379000e+00,4.955006e-02
-4.378000e+00,4.957180e-02
-4.377000e+00,4.959352e-02
-4.376000e+00,4.961524e-02
-4.375000e+00,4.963703e-02
-4.374000e+00,4.965884e-02
-4.373000e+00,4.968062e-02
-4.372000e+00,4.970245e-02
-4.371000e+00,4.972436e-02
-4.370000e+00,4.974621e-02
-4.369000e+00,4.976808e-02
-4.368000e+00,4.979001e-02
-4.367000e+00,4.981194e-02
-4.366000e+00,4.983392e-02
-4.365000e+00,4.985586e-02
-4.364000e+00,4.987788e-02
-4.363000e+00,4.989986e-02
-4.362000e+00,4.992191e-02
-4.361000e+00,4.994395e-02
-4.360000e+00,4.996600e-02
-4.359000e+00,4.998808e-02
-4.358000e+00,5.001017e-02
-4.357000e+00,5.003231e-02
-4.356000e+00,5.005442e-02
-4.355000e+00,5.007657e-02
-4.354000e+00,5.009876e-02
-4.353000e+00,5.012094e-02
-4.352000e+00,5.014317e-02
-4.351000e+00,5.016537e-02
-4.350000e+00,5.018761e-02
-4.349000e+00,5.020985e-02
-4.348000e+00,5.023213e-02
-4.347000e+00,5.025442e-02
-4.346000e+00,5.027673e-02
-4.345000e+00,5.029905e-02
-4.344000e+00,5.032141e-02
-4.343000e+00,5.034375e-02
-4.342000e+00,5.036612e-02
-4.341000e+00,5.038853e-02
-4.340000e+00,5.041090e-02
-4.339000e+00,5.043334e-02
-4.338000e+00,5.045577e-02
-4.337000e+00,5.047822e-02
-4.336000e+00,5.050069e-02
-4.335000e+00,5.052315e-02
-4.334000e+00,5.054565e-02
-4.333000e+00,5.056818e-02
-4.332000e+00,5.059068e-02
-4.331000e+00,5.061324e-02
-4.330000e+00,5.063577e-02
-4.329000e+00,5.065835e-02
-4.328000e+00,5.068092e-02
-4.327000e+00,5.070352e-02
-4.326000e+00,5.072613e-02
-4.325000e+00,5.074876e-02
-4.324000e+00,5.077138e-02
-4.323000e+00,5.079405e-02
-4.322000e+00,5.081670e-02
-4.321000e+00,5.083938e-02
-4.320000e+00,5.086205e-02
-4.319000e+00,5.088477e-02
-4.318000e+00,5.090746e-02
-4.317000e+00,5.093021e-02
-4.316000e+00,5.095294e-02
-4.315000e+00,5.097570e-02
-4.314000e+00,5.099845e-02
-4.313000e+00,5.102124e-02
-4.312000e+00,5.104403e-02
-4.311000e+00,5.106683e-02
-4.310000e+00,5.108965e-02
-4.309000e+00,5.111247e-02
-4.308000e+00,5.113529e-02
-4.307000e+00,5.115815e-02
-4.306000e+00,5.118101e-02
-4.305000e+00,5.120391e-02
-4.304000e+00,5.122676e-02
-4.303000e+00,5.124966e-02
-4.302000e+00,5.127255e-02
-4.301000e+00,5.129546e-02
-4.300000e+00,5.131839e-02
-4.299000e+00,5.134131e-02
-4.298000e+00,5.136427e-02
-4.297000e+00,5.138724e-02
-4.296000e+00,5.141019e-02
-4.295000e+00,5.143317e-02
-4.294000e+00,5.145615e-02
-4.293000e+00,5.147915e-02
-4.292000e+00,5.150218e-02
-4.291000e+00,5.152519e-02
-4.290000e+00,5.154818e-02
-4.289000e+00,5.157126e-02
-4.288000e+00,5.159429e-02
-4.287000e+00,5.161734e-02
-4.286000e+00,5.164040e-02
-4.285000e+00,5.166348e-02
-4.284000e+00,5.168654e-02
-4.283000e+00,5.170967e-02
-4.282000e+00,5.173274e-02
-4.281000e+00,5.175588e-02
-4.280000e+00,5.177899e-02
-4.279000e+00,5.180217e-02
-4.278000e+00,5.182526e-02
-4.277000e+00,5.184843e-02
-4.276000e+00,5.187159e-02
-4.275000e+00,5.189476e-02
-4.274000e+00,5.191791e-02
-4.273000e+00,5.194110e-02
-4.272000e+00,5.196431e-02
-4.271000e+00,5.198754e-02
-4.270000e+00,5.201073e-02
-4.269000e+00,5.203393e-02
-4.268000e+00,5.205717e-02
-4.267000e+00,5.208037e-02
-4.266000e+00,5.210365e-02
-4.265000e+00,5.212688e-02
-4.264000e+00,5.215013e-02
-4.263000e+00,5.217342e-02
-4.262000e+00,5.219671e-02
-4.261000e+00,5.222000e-02
-4.260000e+00,5.224327e-02
-4.259000e+00,5.226660e-02
-4.258000e+00,5.228993e-02
-4.257000e+00,5.231322e-02
-4.256000e+00,5.233656e-02
-4.255000e+00,5.235987e-02
-4.254000e+00,5.238325e-02
-4.253000e+00,5.240661e-02
-4.252000e+00,5.242999e-02
-4.251000e+00,5.245338e-02
-4.250000e+00,5.247674e-02
-4.249000e+00,5.250016e-02
-4.248000e+00,5.252354e-02
-4.247000e+00,5.254693e-02
-4.246000e+00,5.257034e-02
-4.245000e+00,5.259380e-02
-4.244000e+00,5.261721e-02
-4.243000e+00,5.264068e-02
-4.242000e+00,5.266414e-02
-4.241000e+00,5.268759e-02
-4.240000e+00,5.271106e-02
-4.239000e+00,5.273455e-02
-4.238000e+00,5.275807e-02
-4.237000e+00,5.278154e-02
-4.236000e+00,5.280504e-02
-4.235000e+00,5.282855e-02
-4.234000e+00,5.285206e-02
-4.233000e+00,5.287563e-02
-4.232000e+00,5.289920e-02
-4.231000e+00,5.292271e-02
-4.230000e+00,5.294627e-02
-4.229000e+00,5.296987e-02
-4.228000e+00,5.299348e-02
-4.227000e+00,5.301707e-02
-4.226000e+00,5.304066e-02
